6.14;8.45;6.14;9.22;7.68;1.54;6.14;2.30;4.61;3.84;1.54;2.30;6.91;2.30;6.91;8.45;3.84;9.22;3.07;3.07;3.07;3.07;0.77;3.07;7.68;1.54;3.84;8.45;0.77;5.38;2.30;1.54;7.68;5.38;6.14;6.91;3.07;3.84;4.61;2.30;2.30;1.54;3.07;1.54;1.54;6.91;6.91;3.07;2.30;4.61;7.68;7.68;3.07;3.07;3.84;5.38;1.54;9.22;6.14;2.30;1.54;3.84;3.07;0.77;1.54;5.38;6.14;3.84;3.07;2.30;0.77;3.84;6.91;4.61;4.61;3.07;0.00;1.54;1.54;4.61;1.54;2.30;2.30;0.00;3.07;2.30;3.84;2.30;3.84;6.14;1.54;2.30;1.54;0.00;6.14;4.61;2.30;3.84;3.84;1.54;1.54;0.00;0.00;2.30;7.68;6.14;5.38;0.77;4.61;4.61;1.54;1.54;3.07;3.84;1.54;8.45;3.84;8.45;7.68;10.75;8.45;3.84;7.68;3.84;3.07;3.84;2.30;2.30;7.68;3.84;13.06;3.07;3.07;0.00;3.07;6.91;0.77;5.38;0.77;4.61;2.30;6.14;4.61;0.00;6.14;3.84;2.30;3.84;1.54;3.84;9.98;4.61;2.30;2.30;4.61;0.00;3.84;3.07;4.61;1.54;2.30;1.54;2.30;2.30;1.54;5.38;4.61;4.61;6.14;5.38;2.30;4.61;0.77;5.38;6.91;6.14;3.84;5.38;2.30;3.84;2.30;5.38;3.07;1.54;3.07;3.84;5.38;3.07;6.91;3.84;3.84;2.30;4.61;9.22;3.07;2.30;3.07;6.91;2.30;4.61;6.91;0.00;1.54;2.30;7.68;6.91;6.14;0.77;3.07;3.07;6.14;2.30;4.61;1.54;4.61;2.30;1.54;4.61;2.30;1.54;2.30;0.77;3.84;3.07;3.07;4.61;2.30;6.91;7.68;0.77;1.54;0.00;2.30;0.77;1.54;5.38;2.30;0.77;5.38;1.54;7.68;3.84;9.98;2.30;3.07;3.07;5.38;6.14;3.84;
6.91;4.61;9.22;4.61;1.54;0.00;12.29;10.75;3.84;0.00;0.77;0.00;4.61;0.00;1.54;4.61;2.30;0.00;0.00;1.54;0.00;0.00;0.77;9.98;9.98;4.61;2.30;6.14;8.45;0.77;4.61;0.00;0.00;0.00;0.00;6.91;0.77;0.00;0.00;1.54;0.00;10.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.07;0.00;0.00;0.00;0.00;0.00;5.38;4.61;9.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.30;0.00;0.00;0.00;0.77;0.77;0.00;13.06;6.91;3.07;2.30;0.00;0.00;1.54;2.30;8.45;0.00;26.11;4.61;0.00;0.00;0.00;0.00;0.77;6.14;0.77;0.00;0.00;0.00;0.00;0.00;8.45;3.07;0.77;0.00;0.00;0.00;6.14;0.00;0.00;1.54;6.14;0.00;0.00;0.00;0.00;0.00;0.00;8.45;3.07;3.07;9.22;0.00;3.84;9.22;8.45;0.00;0.00;0.00;0.77;0.00;0.00;3.84;3.07;10.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.68;11.52;0.00;0.00;3.07;0.00;0.00;0.00;0.00;0.00;1.54;0.00;0.00;0.00;2.30;0.00;0.00;11.52;1.54;3.84;2.30;0.00;8.45;4.61;6.91;4.61;13.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.61;8.45;10.75;0.00;0.00;0.00;3.84;13.06;0.00;0.00;0.00;0.00;0.00;0.77;0.77;0.00;0.00;5.38;0.00;0.77;0.00;0.00;13.06;0.00;10.75;0.00;0.00;9.22;0.00;2.30;2.30;0.00;8.45;0.00;0.00;0.00;0.00;0.00;4.61;0.00;2.30;0.00;0.00;0.00;2.30;0.00;6.14;0.00;0.00;0.00;0.77;0.00;0.00;0.00;0.00;0.00;0.00;13.82;1.54;7.68;3.07;4.61;0.00;0.00;
1.54;0.00;0.00;0.00;0.00;0.77;0.00;0.00;2.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.30;0.00;2.30;0.00;0.00;0.00;0.00;0.77;0.00;2.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.30;0.00;0.00;0.00;0.77;3.84;0.00;0.00;3.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.77;0.00;0.00;0.77;0.00;0.00;0.77;0.77;3.07;0.00;0.00;0.00;0.77;0.00;0.00;0.00;0.00;0.00;3.07;0.77;0.77;0.77;0.77;0.00;0.77;0.77;1.54;0.00;0.00;0.00;2.30;2.30;0.77;0.00;0.77;2.30;0.00;0.00;0.00;0.00;0.00;0.00;0.77;0.00;0.00;0.00;0.00;1.54;0.00;0.77;0.00;0.77;0.00;0.00;0.00;1.54;3.84;0.00;0.00;0.77;0.00;0.00;0.00;0.77;0.00;1.54;0.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.30;0.00;0.77;1.54;1.54;0.00;0.00;0.00;0.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.84;0.00;0.00;0.00;0.00;0.77;0.00;0.00;0.00;3.07;0.00;0.00;0.00;2.30;0.00;0.00;0.00;0.00;0.00;3.07;0.00;0.00;0.77;0.77;0.00;0.77;0.77;1.54;0.77;1.54;0.00;0.00;0.00;1.54;0.00;0.00;0.00;0.00;0.00;0.00;0.77;0.00;0.00;0.00;0.77;1.54;0.00;0.00;0.00;0.00;0.00;0.00;1.54;0.00;2.30;0.00;0.00;2.30;0.00;0.00;0.00;0.00;5.38;0.00;0.77;0.77;2.30;1.54;1.54;0.77;0.00;0.00;0.00;0.00;0.00;3.84;0.00;2.30;0.00;0.00;3.07;0.00;0.00;1.54;1.54;0.00;1.54;2.30;0.00;0.00;2.30;0.77;0.00;0.00;0.00;0.00;1.54;0.00;0.77;0.00;0.00;0.77;0.00;0.77;
43.01;36.10;44.54;44.54;43.78;29.95;49.15;45.31;36.10;36.86;36.10;39.94;40.70;47.62;37.63;38.40;37.63;38.40;43.01;45.31;42.24;41.47;39.17;37.63;43.01;37.63;40.70;39.17;44.54;39.17;46.08;38.40;30.72;39.94;42.24;37.63;43.78;36.10;43.78;46.08;47.62;35.33;44.54;33.02;32.26;39.94;48.38;35.33;37.63;41.47;44.54;36.86;43.01;42.24;40.70;40.70;43.01;34.56;39.94;36.10;41.47;35.33;32.26;37.63;44.54;44.54;39.94;36.86;44.54;36.10;41.47;39.94;41.47;47.62;48.38;40.70;52.22;38.40;42.24;41.47;29.18;45.31;39.17;43.78;36.86;38.40;28.42;43.78;39.17;39.94;39.17;45.31;36.10;42.24;36.86;45.31;36.86;43.78;39.94;43.78;35.33;39.94;48.38;39.17;42.24;41.47;43.01;45.31;43.78;40.70;39.94;33.02;39.17;39.94;49.92;46.08;37.63;39.94;38.40;45.31;46.08;43.78;43.01;42.24;39.94;36.10;46.08;42.24;42.24;34.56;39.94;42.24;42.24;43.01;36.86;43.78;52.22;41.47;39.94;45.31;41.47;38.40;37.63;41.47;38.40;48.38;39.94;28.42;49.15;43.78;45.31;39.17;31.49;38.40;49.15;35.33;41.47;38.40;44.54;45.31;39.17;46.85;41.47;37.63;46.08;46.08;39.17;37.63;43.01;35.33;42.24;42.24;36.86;40.70;40.70;43.78;37.63;38.40;40.70;42.24;41.47;43.01;38.40;36.10;39.17;36.86;43.78;44.54;37.63;46.08;46.85;38.40;48.38;37.63;29.95;35.33;38.40;39.94;45.31;36.10;39.17;39.17;39.94;39.94;34.56;45.31;32.26;40.70;39.94;39.17;35.33;39.17;44.54;36.86;33.79;30.72;36.10;42.24;45.31;39.94;45.31;38.40;44.54;46.85;43.01;39.17;36.86;40.70;44.54;39.17;41.47;33.02;35.33;50.69;49.15;39.94;45.31;41.47;47.62;41.47;43.78;37.63;43.78;39.94;44.54;43.01;45.31;39.94;43.01;
37.63;41.47;45.31;38.40;46.85;40.70;46.08;42.24;43.78;51.46;59.14;48.38;42.24;48.38;46.08;50.69;44.54;39.94;46.08;41.47;41.47;43.78;42.24;38.40;36.86;44.54;51.46;43.78;40.70;38.40;36.86;40.70;44.54;41.47;41.47;41.47;40.70;43.78;47.62;51.46;44.54;49.92;43.78;43.01;45.31;43.01;46.85;39.94;43.78;38.40;45.31;46.08;39.94;43.01;41.47;48.38;45.31;48.38;51.46;46.08;39.94;46.08;41.47;45.31;46.08;50.69;44.54;44.54;44.54;52.22;40.70;42.24;43.01;40.70;44.54;46.85;48.38;43.78;46.85;47.62;40.70;44.54;43.78;43.01;45.31;47.62;51.46;39.94;39.94;48.38;39.17;40.70;35.33;33.79;37.63;40.70;34.56;39.17;48.38;41.47;37.63;46.85;50.69;47.62;50.69;43.78;44.54;49.15;49.92;39.94;48.38;47.62;49.92;40.70;44.54;43.01;44.54;35.33;41.47;47.62;44.54;49.15;46.08;43.01;46.08;50.69;52.22;43.78;39.94;43.01;45.31;45.31;38.40;49.15;39.17;40.70;49.92;46.85;43.78;50.69;43.78;37.63;41.47;49.92;47.62;40.70;46.08;48.38;49.15;46.85;46.08;45.31;43.78;37.63;51.46;42.24;48.38;45.31;39.94;47.62;46.85;38.40;48.38;39.94;44.54;47.62;39.17;49.15;42.24;39.17;39.17;45.31;41.47;54.53;45.31;42.24;43.01;47.62;46.08;44.54;46.85;40.70;38.40;38.40;35.33;38.40;36.86;43.78;49.92;39.94;48.38;39.94;49.92;49.15;43.78;45.31;49.92;45.31;45.31;32.26;36.86;44.54;36.86;46.85;46.85;46.08;36.86;49.15;49.92;44.54;41.47;43.78;55.30;47.62;42.24;38.40;40.70;41.47;40.70;45.31;36.86;41.47;39.17;34.56;46.85;42.24;33.79;41.47;45.31;42.24;33.79;49.15;46.85;37.63;36.10;39.17;41.47;45.31;40.70;50.69;45.31;49.15;45.31;42.24;43.78;45.31;48.38;43.78;46.85;
107.52;109.06;108.29;112.90;109.06;105.22;109.06;106.75;106.75;111.36;109.82;112.13;108.29;105.22;112.90;109.06;106.75;105.98;110.59;111.36;109.82;108.29;108.29;110.59;110.59;108.29;110.59;109.06;106.75;105.98;109.06;111.36;105.98;109.06;108.29;109.06;103.68;107.52;109.06;111.36;107.52;109.06;106.75;108.29;108.29;107.52;107.52;108.29;109.06;111.36;109.82;106.75;108.29;103.68;112.90;111.36;105.98;109.82;109.06;109.82;107.52;109.06;109.82;111.36;110.59;109.82;107.52;109.06;104.45;109.06;109.06;108.29;109.82;105.98;109.06;109.06;109.82;109.06;104.45;105.98;109.82;109.82;109.82;107.52;109.06;109.82;109.82;113.66;109.06;111.36;109.82;105.22;104.45;105.98;109.06;110.59;108.29;109.82;109.06;109.82;109.82;109.06;107.52;108.29;109.06;109.06;104.45;108.29;109.06;108.29;109.82;110.59;111.36;109.06;109.06;110.59;107.52;110.59;109.06;109.82;107.52;106.75;111.36;107.52;105.22;105.98;109.06;110.59;110.59;111.36;110.59;110.59;108.29;105.22;106.75;108.29;108.29;108.29;108.29;105.98;107.52;111.36;109.06;108.29;109.82;112.13;108.29;110.59;110.59;110.59;110.59;104.45;111.36;104.45;106.75;111.36;107.52;108.29;109.06;107.52;109.06;109.82;109.82;109.06;105.98;108.29;112.90;109.82;108.29;109.06;109.06;112.13;109.82;108.29;109.06;109.82;107.52;106.75;105.98;110.59;111.36;106.75;107.52;106.75;107.52;110.59;112.13;106.75;110.59;109.82;109.06;108.29;110.59;108.29;109.06;108.29;108.29;107.52;107.52;109.82;108.29;106.75;109.06;112.90;107.52;105.22;109.82;108.29;108.29;111.36;109.06;109.82;108.29;106.75;111.36;109.82;107.52;110.59;107.52;108.29;109.06;109.06;106.75;110.59;109.82;106.75;109.82;110.59;109.82;107.52;109.06;111.36;112.13;109.82;112.13;109.06;110.59;109.06;109.82;107.52;108.29;109.82;107.52;104.45;108.29;107.52;105.22;106.75;112.13;
5.38;3.84;5.38;9.98;5.38;7.68;6.14;3.84;6.91;10.75;1.54;7.68;7.68;3.84;7.68;11.52;3.84;6.91;6.91;5.38;4.61;9.98;0.00;4.61;3.07;7.68;6.14;6.91;5.38;9.98;10.75;8.45;6.91;3.07;7.68;9.22;13.06;8.45;11.52;9.22;3.84;12.29;0.77;0.00;0.00;2.30;9.98;6.14;5.38;6.91;10.75;6.14;4.61;7.68;7.68;5.38;3.07;0.00;6.91;2.30;8.45;11.52;6.14;10.75;8.45;6.91;9.22;11.52;3.07;9.98;2.30;8.45;9.22;8.45;3.84;9.22;3.07;3.84;6.14;5.38;7.68;4.61;0.77;3.84;6.14;9.22;7.68;9.98;2.30;4.61;6.91;9.98;6.14;6.14;6.91;6.14;6.91;5.38;9.22;6.91;9.22;5.38;4.61;11.52;7.68;6.91;7.68;5.38;3.84;9.98;7.68;9.98;2.30;9.98;3.07;8.45;3.84;6.14;9.22;6.91;3.84;6.14;4.61;6.14;0.77;3.07;8.45;13.06;11.52;9.22;6.14;11.52;4.61;6.14;15.36;8.45;6.14;5.38;4.61;6.14;3.84;8.45;15.36;6.14;5.38;8.45;9.22;5.38;9.22;7.68;5.38;3.84;2.30;9.22;4.61;9.22;8.45;9.22;8.45;6.14;6.14;13.06;6.91;0.77;1.54;9.22;9.98;4.61;10.75;5.38;14.59;2.30;5.38;11.52;6.91;3.07;0.00;0.00;0.00;0.00;0.00;16.13;8.45;0.00;2.30;0.77;13.06;7.68;6.91;7.68;5.38;4.61;6.91;6.14;9.22;0.00;9.98;9.98;3.07;10.75;10.75;6.91;11.52;4.61;4.61;8.45;12.29;1.54;0.77;4.61;4.61;8.45;6.14;5.38;10.75;13.06;5.38;9.98;6.14;5.38;2.30;5.38;11.52;6.91;5.38;8.45;7.68;9.22;3.07;10.75;10.75;12.29;6.91;0.77;3.84;5.38;9.22;6.14;3.84;6.91;6.14;6.14;6.91;7.68;9.22;7.68;3.07;5.38;6.91;
0.77;1.54;1.54;0.00;0.77;1.54;0.00;3.07;2.30;0.00;1.54;3.07;0.00;1.54;0.00;0.00;2.30;0.00;0.00;0.77;2.30;2.30;0.00;0.77;0.00;0.00;0.77;3.07;0.77;0.00;2.30;0.77;1.54;0.00;1.54;1.54;1.54;0.77;0.00;1.54;5.38;3.84;2.30;0.00;2.30;3.84;0.00;0.00;3.07;0.77;3.84;4.61;3.07;2.30;0.77;0.77;1.54;0.77;0.77;1.54;0.00;0.00;2.30;0.00;1.54;0.77;0.00;0.00;0.00;2.30;0.00;0.77;0.00;0.77;0.77;0.77;2.30;0.00;3.07;0.00;0.77;3.07;0.00;1.54;0.00;0.00;2.30;1.54;0.00;0.77;0.77;0.00;0.77;2.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.77;1.54;0.77;1.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.77;1.54;5.38;0.77;3.84;2.30;1.54;3.07;1.54;0.77;2.30;0.00;0.00;0.00;3.84;0.77;0.00;1.54;4.61;1.54;0.77;2.30;4.61;0.77;1.54;0.00;0.00;0.77;0.00;0.00;0.00;0.77;0.00;0.77;1.54;0.00;1.54;1.54;2.30;0.00;1.54;0.00;0.77;2.30;0.77;0.77;0.77;2.30;0.00;0.00;0.77;0.00;1.54;1.54;3.84;0.77;0.00;1.54;1.54;1.54;1.54;0.00;0.77;0.00;2.30;3.84;3.07;2.30;0.00;3.07;3.07;1.54;0.77;3.84;0.77;3.07;3.07;0.77;0.00;0.00;3.07;1.54;3.84;0.00;0.00;0.00;0.00;0.00;0.77;1.54;1.54;1.54;1.54;0.00;0.00;1.54;3.07;0.77;0.77;2.30;0.77;0.77;0.77;0.00;0.00;1.54;0.00;2.30;0.00;0.77;1.54;1.54;0.00;0.00;0.00;0.00;1.54;0.77;5.38;1.54;2.30;5.38;0.77;6.14;3.84;
16.90;21.50;10.75;16.13;9.22;16.13;13.06;14.59;13.06;4.61;13.06;19.97;12.29;14.59;13.06;9.98;9.98;13.06;11.52;15.36;16.90;13.06;11.52;9.98;9.22;12.29;13.82;16.90;16.13;13.06;16.13;10.75;12.29;16.90;14.59;10.75;8.45;15.36;6.91;8.45;14.59;13.06;18.43;13.06;10.75;9.22;10.75;16.13;14.59;6.14;7.68;11.52;14.59;9.22;15.36;6.91;4.61;13.06;12.29;9.22;15.36;9.22;7.68;6.14;11.52;7.68;9.22;13.06;9.22;11.52;8.45;12.29;16.90;9.98;13.06;10.75;14.59;11.52;14.59;13.82;9.98;7.68;9.22;13.82;10.75;15.36;5.38;14.59;12.29;6.91;12.29;11.52;10.75;12.29;9.22;12.29;13.82;9.22;16.13;9.98;9.22;17.66;13.82;9.22;7.68;6.14;15.36;16.13;9.22;13.82;17.66;15.36;16.13;11.52;11.52;13.06;8.45;17.66;9.98;15.36;13.06;5.38;13.06;11.52;7.68;11.52;14.59;14.59;3.07;11.52;16.13;12.29;17.66;13.82;8.45;12.29;13.82;11.52;17.66;16.90;16.90;7.68;8.45;18.43;13.82;8.45;6.14;11.52;13.06;15.36;8.45;3.07;2.30;11.52;12.29;9.98;19.20;12.29;6.91;13.82;13.82;9.98;4.61;11.52;10.75;7.68;12.29;17.66;9.22;6.91;12.29;13.82;12.29;7.68;5.38;10.75;10.75;16.13;6.91;7.68;6.91;10.75;7.68;13.82;19.20;15.36;16.13;7.68;9.22;14.59;16.13;6.91;0.77;3.84;14.59;17.66;7.68;22.27;9.98;10.75;14.59;20.74;16.90;9.98;12.29;10.75;12.29;7.68;15.36;8.45;13.06;13.82;6.91;11.52;8.45;12.29;13.06;23.04;7.68;14.59;8.45;14.59;13.82;9.22;16.90;10.75;10.75;9.22;5.38;16.13;13.82;13.06;11.52;14.59;19.97;16.90;13.06;9.98;12.29;12.29;9.22;9.22;9.22;17.66;14.59;8.45;15.36;13.06;13.06;
1.54;0.00;6.14;0.77;0.00;0.00;1.54;0.77;3.07;0.00;0.77;1.54;1.54;0.00;0.00;1.54;3.07;1.54;0.77;3.84;3.07;2.30;2.30;4.61;1.54;1.54;0.77;2.30;2.30;2.30;0.77;1.54;0.77;1.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.84;2.30;3.84;2.30;2.30;2.30;4.61;1.54;2.30;2.30;2.30;0.77;1.54;3.07;1.54;2.30;2.30;1.54;2.30;1.54;1.54;2.30;0.00;3.84;1.54;3.07;2.30;0.77;1.54;0.00;2.30;1.54;3.07;3.84;0.00;0.77;0.00;0.77;1.54;0.77;2.30;2.30;2.30;3.07;1.54;1.54;3.07;1.54;0.00;5.38;1.54;3.07;0.77;1.54;0.00;1.54;1.54;0.77;0.00;1.54;0.77;0.00;0.00;0.00;0.00;0.00;1.54;0.77;6.91;4.61;2.30;1.54;3.07;1.54;3.07;3.84;1.54;3.07;1.54;2.30;0.00;0.00;0.77;0.77;3.84;0.77;0.77;1.54;0.00;0.00;0.00;0.77;0.77;6.91;0.00;2.30;0.77;0.00;0.00;0.00;3.07;2.30;3.07;0.00;3.07;2.30;0.00;0.00;0.77;4.61;3.84;5.38;0.77;1.54;0.00;5.38;1.54;1.54;2.30;4.61;2.30;1.54;2.30;3.07;3.84;2.30;1.54;2.30;0.00;1.54;0.77;0.00;0.00;2.30;1.54;1.54;0.00;0.00;1.54;2.30;5.38;3.07;0.77;3.84;1.54;3.84;5.38;1.54;0.77;0.00;0.00;0.00;0.00;0.77;1.54;1.54;2.30;4.61;1.54;3.84;3.84;1.54;5.38;2.30;3.07;2.30;3.84;0.77;0.77;5.38;0.00;2.30;1.54;3.07;3.07;1.54;2.30;0.00;2.30;0.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.54;2.30;0.77;0.00;0.00;1.54;3.07;3.84;0.77;2.30;2.30;2.30;3.07;0.77;0.00;0.00;
28.42;26.88;19.97;27.65;27.65;20.74;32.26;25.34;23.04;21.50;32.26;29.18;23.04;29.95;35.33;17.66;16.13;22.27;16.90;25.34;28.42;27.65;18.43;26.11;28.42;24.58;29.95;26.88;28.42;25.34;27.65;19.20;16.90;29.18;33.79;25.34;29.18;26.88;17.66;15.36;28.42;25.34;14.59;17.66;34.56;24.58;22.27;21.50;29.95;15.36;29.95;13.82;17.66;24.58;19.20;15.36;28.42;26.88;25.34;26.11;23.81;32.26;12.29;26.11;23.81;19.97;28.42;29.95;11.52;0.00;3.84;16.13;26.11;30.72;26.88;22.27;28.42;26.11;22.27;24.58;29.18;34.56;22.27;33.02;22.27;26.11;17.66;17.66;33.79;21.50;7.68;14.59;32.26;25.34;17.66;28.42;30.72;28.42;16.13;18.43;30.72;29.18;26.88;20.74;33.79;30.72;23.81;24.58;23.04;16.90;21.50;29.18;13.82;23.81;31.49;27.65;26.11;16.13;33.79;23.81;21.50;26.11;14.59;23.81;25.34;24.58;22.27;26.11;36.10;26.11;26.11;35.33;26.11;30.72;18.43;25.34;20.74;36.10;22.27;26.11;25.34;23.81;16.90;17.66;23.04;16.90;29.18;28.42;29.18;31.49;16.90;14.59;17.66;26.11;25.34;26.11;23.04;22.27;23.81;20.74;31.49;31.49;24.58;16.90;23.04;22.27;28.42;22.27;25.34;24.58;21.50;19.20;13.06;31.49;18.43;32.26;27.65;22.27;22.27;25.34;30.72;24.58;23.04;25.34;27.65;27.65;30.72;27.65;18.43;22.27;23.04;23.04;17.66;23.04;19.20;23.81;26.88;25.34;23.04;18.43;26.11;16.90;13.06;23.81;24.58;19.97;15.36;26.11;19.97;23.04;13.82;16.13;26.88;16.13;27.65;23.04;29.95;21.50;30.72;23.81;17.66;27.65;21.50;25.34;24.58;25.34;21.50;18.43;25.34;26.11;29.18;23.04;34.56;28.42;25.34;19.20;29.18;26.88;38.40;23.04;31.49;23.81;29.18;30.72;27.65;22.27;21.50;26.88;24.58;
44.54;52.99;43.78;49.92;51.46;44.54;45.31;52.99;44.54;46.08;56.06;62.21;40.70;49.15;54.53;46.85;55.30;57.60;49.92;55.30;57.60;49.92;53.76;56.83;43.01;56.83;44.54;36.10;39.94;53.76;56.06;55.30;52.22;47.62;49.92;59.90;66.82;54.53;54.53;52.22;49.92;75.26;43.01;43.01;54.53;53.76;57.60;59.14;49.15;62.21;57.60;56.83;46.85;58.37;46.08;54.53;52.99;56.83;51.46;43.78;59.90;56.06;56.06;52.22;38.40;52.22;63.74;45.31;54.53;56.83;52.22;48.38;37.63;53.76;69.12;56.83;58.37;56.83;50.69;62.98;41.47;52.99;40.70;45.31;49.15;46.08;46.85;44.54;53.76;51.46;52.22;61.44;48.38;40.70;59.14;49.15;46.08;56.83;47.62;55.30;45.31;59.14;38.40;56.83;45.31;45.31;50.69;49.92;52.99;62.21;40.70;42.24;55.30;43.78;57.60;46.08;50.69;46.08;62.21;46.85;37.63;55.30;71.42;52.22;49.15;64.51;56.83;53.76;56.83;54.53;46.85;57.60;51.46;54.53;59.14;42.24;56.06;31.49;45.31;59.14;54.53;59.14;49.15;55.30;45.31;49.92;49.15;48.38;49.92;54.53;48.38;70.66;53.76;54.53;46.08;46.85;56.83;51.46;57.60;50.69;46.85;54.53;50.69;49.92;56.06;35.33;56.83;48.38;42.24;40.70;60.67;54.53;53.76;57.60;76.80;53.76;56.83;52.99;43.78;56.83;48.38;52.22;42.24;60.67;47.62;55.30;57.60;61.44;56.83;59.14;51.46;48.38;56.06;42.24;50.69;59.14;51.46;54.53;52.22;50.69;62.21;46.85;46.08;49.15;48.38;58.37;59.90;54.53;59.14;46.08;54.53;48.38;58.37;56.83;56.83;46.08;52.22;46.85;57.60;49.92;50.69;41.47;39.94;38.40;51.46;52.99;56.83;51.46;55.30;43.78;46.85;56.06;46.08;60.67;59.14;52.22;57.60;44.54;53.76;49.92;49.92;50.69;60.67;56.06;47.62;65.28;48.38;59.14;26.88;
22.27;21.50;12.29;7.68;14.59;16.13;17.66;21.50;16.90;13.06;0.00;18.43;27.65;23.04;21.50;23.04;21.50;31.49;19.20;22.27;13.82;17.66;18.43;19.97;14.59;13.82;13.82;19.97;19.20;19.97;15.36;12.29;23.81;24.58;24.58;18.43;19.20;19.20;21.50;22.27;21.50;27.65;20.74;24.58;9.22;18.43;21.50;7.68;26.11;23.04;17.66;11.52;24.58;26.11;16.13;29.18;14.59;14.59;25.34;25.34;33.79;22.27;16.13;21.50;21.50;13.82;19.97;19.97;13.82;26.88;19.97;9.98;22.27;18.43;20.74;13.06;19.20;17.66;9.22;19.20;13.82;26.88;17.66;23.04;23.04;22.27;19.20;19.97;19.20;19.97;17.66;21.50;23.81;16.90;24.58;18.43;20.74;22.27;13.82;23.04;13.82;21.50;19.20;21.50;10.75;21.50;24.58;22.27;13.82;17.66;23.81;16.13;18.43;16.13;21.50;33.02;20.74;14.59;24.58;18.43;22.27;22.27;16.90;13.82;19.20;26.11;16.90;11.52;19.20;18.43;9.22;23.04;24.58;15.36;21.50;30.72;23.81;27.65;18.43;23.81;26.11;16.90;14.59;14.59;23.04;15.36;19.20;20.74;22.27;18.43;21.50;24.58;18.43;19.97;24.58;16.90;16.13;16.13;20.74;4.61;19.20;23.04;6.91;27.65;20.74;16.90;21.50;19.20;26.88;12.29;17.66;9.98;25.34;13.82;26.88;19.20;18.43;19.20;26.11;21.50;23.04;31.49;16.90;24.58;20.74;16.13;13.82;19.20;19.20;23.81;15.36;23.04;12.29;26.88;11.52;19.20;24.58;19.20;19.97;13.06;33.02;19.97;18.43;19.97;26.11;17.66;10.75;20.74;15.36;19.20;15.36;20.74;27.65;19.97;18.43;22.27;18.43;22.27;18.43;13.06;28.42;19.97;16.90;21.50;16.13;13.82;15.36;14.59;17.66;4.61;16.13;13.82;23.04;19.20;23.04;21.50;18.43;22.27;17.66;24.58;23.04;14.59;16.90;14.59;17.66;7.68;16.90;16.13;23.81;
33.02;43.78;31.49;36.86;33.02;41.47;36.10;45.31;36.86;34.56;46.08;39.17;37.63;50.69;34.56;40.70;36.86;39.94;38.40;31.49;39.17;29.18;42.24;39.17;43.01;33.79;33.02;31.49;39.17;38.40;37.63;36.10;30.72;36.10;35.33;35.33;36.10;38.40;38.40;39.94;36.10;39.17;38.40;37.63;40.70;40.70;1.54;12.29;46.08;35.33;35.33;32.26;35.33;36.10;38.40;36.86;35.33;34.56;41.47;42.24;29.18;36.86;29.95;43.78;39.94;37.63;31.49;33.02;35.33;40.70;36.86;44.54;19.97;42.24;42.24;39.94;33.02;25.34;34.56;32.26;43.01;39.94;36.86;32.26;43.78;35.33;39.17;37.63;30.72;41.47;35.33;0.00;13.06;42.24;36.10;39.94;35.33;32.26;36.86;42.24;42.24;43.78;41.47;46.08;29.95;39.17;38.40;41.47;36.86;39.94;32.26;36.10;36.86;40.70;31.49;29.18;36.10;39.94;29.95;37.63;41.47;39.17;36.86;38.40;33.79;34.56;42.24;46.85;39.17;40.70;40.70;43.01;33.79;34.56;29.95;39.94;33.79;21.50;36.10;36.86;40.70;37.63;46.85;46.08;34.56;33.02;36.10;37.63;43.01;40.70;36.10;35.33;36.86;46.08;31.49;29.95;43.78;37.63;35.33;35.33;33.02;39.17;28.42;43.01;33.79;36.86;36.86;39.17;37.63;24.58;26.88;38.40;37.63;37.63;33.02;39.94;39.17;45.31;34.56;32.26;32.26;35.33;37.63;38.40;39.94;36.86;33.79;34.56;36.86;34.56;41.47;32.26;41.47;29.95;35.33;30.72;38.40;36.86;40.70;39.94;35.33;43.01;39.17;37.63;38.40;33.02;34.56;39.17;29.95;35.33;36.10;49.15;38.40;41.47;38.40;30.72;45.31;39.17;39.17;36.10;39.94;13.06;42.24;46.08;38.40;42.24;33.02;40.70;43.01;34.56;38.40;46.85;31.49;33.02;35.33;43.78;39.94;36.10;40.70;28.42;42.24;34.56;39.94;31.49;26.88;29.95;39.17;37.63;33.79;
